sha256,predicted_proba
9ba5691db7422cf146c863b4021dc4e5948c12f8056095c4e3c884601ce2b34d,0.0
34e371af29f1fd173f8f1bbf1f381d8c1d0809216433dfe788c81e415678525b,0.1111111111111111
08d048cb8db8d24c52c6801330e19568d5eb2eab9d1446b96b552880e4b2bca2,0.5555555555555556
5ca51671c4d965a9b7397271a50e9fee0698d9dcc6ed0b1b19116e1164e4d287,0.5555555555555556
680ca5f7ce5c3618acfeeedd786a3a5f06ccce70cf9f69eabe7dbfe2e3cdc0aa,0.5555555555555556
e30d192d01a184716015a67a2e0ac4b5fbe4c04626090cb6b14c8a336aa7bc74,0.0
a3aba2e0f53629b352c349ed8fc30fe60841b70bc801a1d6bed72fc8c25325dd,0.8888888888888888
bb928c7210a864016e8436b0c31b180282a23eb73a2a72c3389c4ae5b58102e6,0.0
cd3bed1061080fe68fdb4bbe84db4811ac1a5b229950388ecec79e09bcca53a6,1.0
d323d623e815690229d23edf08c35830397047e76a6f0016e6f60c03abf0042d,1.0
c6fb25d409419b6fc1d4ecea55beb9378eb85187893e6f084f2d91e4eb611398,0.8888888888888888
0a4f64ca1d4568b5e0b037b82fd851270dab0261198c73d8836a11f667e37bbe,0.0
bcf1a60156fd745aab3d023040e4f30e749a7bf9a4ce6493dd430ad839108df8,0.0
24d6726421ab886c61b2236b57f4ea861e552aeef0947cc279b567ddf4567a10,0.8888888888888888
c05a0d9b6fa924963feaf51a2b710091ca134eaa7666636d831cab3fa33f7d5f,0.2222222222222222
2e3fbd806120063dcf8a6fdb2b39e320b0ac310177cbcbf8efd97b7fd108c2bd,0.7777777777777778
10e91e8553c1616b48d0713748b4f241682833509fed44415c99b3b2f9843c3c,0.1111111111111111
b767fd7a2fc2579a43ed14b3f7ac166c26fa397d45fd35209bdb2547e68156c6,0.0
3be117e29b5eea400fcd2c0f0f4703fb7091a6536b5b034c8e89b3119314b0a3,0.0
09c695318340b0c49a412edc8703ec7f43e1dac9764cb6b18c16a300ba6c9d49,0.0
2181dd74c967eb7685f814c4dcb7c0a17e42759db21aed77d667cf090fa45cca,0.1111111111111111
4fc2747c51bbb093cb064ee0e99473b5526ed8e2c91a98f054e036508292c4a8,0.8888888888888888
0e4377ea64605cd793252cfd4213635254bf1b5ce1339483cacd0eb5417b871e,0.2222222222222222
45ba4e3a2ac73c87393272303b7a04f59a67af93494a7fb5df0137697deffa8a,0.0
5261478e0c6fd62053cd43c1c1876b791aeb83df68e4a46df09444a45b9e95d1,0.4444444444444444
b0df487f7fa2fe13f94882efea1b269f844bc4e6753ad41dd9ddd15c16e2ba2c,1.0
e729b13d56071d7bf231e5097af2c303a51efff225be4bd7af364a06ea7138ad,0.2222222222222222
3c86be110be93c7889a06aa24471dfdb6b9a5cbcfd3439d991f09803ae42335a,0.0
7a410a92ba04ebbb30d39e1cb346c667c89c2e669b96515bb65e95e68b0d4349,0.1111111111111111
0a4915d0ff3b73706bb8aba5f1380dd3a0d3239fab8c626d989a6953e6d8effe,0.8888888888888888
77c1757b381fd92ff108cf14d877804d1e3f567e707bac894058925128863a9f,0.2222222222222222
39bc4bf39c15d1bfc0ef0b95a3f8febd5138dd06776d7d35bb0ba5f30e43a089,0.0
0d84219fb57b96355fbf8cb5f5032fa5dcbf7e770a9385adc8e32552fb729818,0.7777777777777778
17c8b55f40b25bc922511a7c6038cc20fa6d7fdf794c8b290b8d9f306c099bfa,0.3333333333333333
03a4dfe161b35791d69417efbb421d992b9af8a56bd62fcb34d8bc96d3c7890c,0.7777777777777778
41fc0dc54303fa413e1b50f795b1f6ff253f1f09f68398775a34f5e63db23dc4,0.0
9b6460ea5d2612fe770fa4ce6b7e092a71a1e1ed1640b32c3607b6490312f065,0.5555555555555556
5ed67ca014fef5f3e3076c2a1f66e485494c34fb29da489d83d7d9821325df76,1.0
be1c47f34b1547e8991d83c96aa7594ca34a36bdad314827889943f5afb03764,0.4444444444444444
6b904339dde8fbf3ad032dab2011858607948b9d0cbb0f70a2bade871c6ca38a,0.4444444444444444
77135ea15d22c512b6e3ac1f382cd3f8f3418fbbf8dca7fa7fc8b57f32e866be,0.0
15df503ff2e3097cfd1f1491cf930d5f0079c12df566251b6dd80f395b7cdae8,0.2222222222222222
e1bb3f8cd764a205af77e2b4af61cc0b8f19c22f23b58de08c589c9d6c53e7d0,0.1111111111111111
431c30d45b8a0d63a3c27bbd7120c26dd9191a6ad24d5beda1b2e504aaf32651,0.8888888888888888
2d0bdba0fc7c5d08fae96a4920bfd35c6d9ec8d566cf011e7923d62a05303b10,0.7777777777777778
9f1abc901a485ad6949a10ac55c872400f059058d41a07192f2e330770bfe2a7,0.8888888888888888
9fd93245ee6ebd1271308f955d587fa68bfdb97522032f5aed81038693e85905,0.3333333333333333
3c168c8c55d19e7b8569a7721e1ae5ad9dbee1602b74a6617add2aac2547bc61,0.2222222222222222
1f636fe46429bd48eab558a9a8b5ec94edd3c73ce68975129e303463572dda4d,0.3333333333333333
12d86cd98ff45ae49d0eff8ed5171f1d6a80ae6f7ad624d2fff3993eb3f2eda1,1.0
d84f7889c4ad2ec3510c7e5c1e2875b678922528249133570fd08ebe2ccd7f35,1.0
9ff92f4fb8fcdd571c4a6c11a6d2e2dbc451646d6d89d3d44ba365f13566ba25,0.3333333333333333
7c205051568c5d0309677c2db0079fcad6b5e0ab2cceb0a987fe66f19208a54c,0.6666666666666666
2a2dc81f5830cb729eb58ddd5d6223899b1a90d61728830a49632fa74ba835b2,0.3333333333333333
bc23ba73070c758411edfe88d54199a8590f65136e79807f7d81cf4072741e43,0.8888888888888888
d3c069d817e150ccda94d6a0150bcd7d91bb797d475a703f9cbaffdb0f15f0d6,0.0
f666fb93941920bb4fd613d82ea18ace407705c92c3c57c78c8244b0c9e64a89,0.0
18fda2afdf8cbbc601d491da1d20ad63172d657d1d7adefc615c2deb27c07d64,1.0
70d896e07205e7867b586c6f918c5949c934d6f2c10af887bbca0a73e109bdcb,0.3333333333333333
1834bd53d6868071e43854db64d1fdf9af60aa868719fd0c79d4de6360698b37,0.4444444444444444
cffe408e767f430601cd41fe01a5abdb7c4546ab53e081b2ee3f1745ce8b21c5,0.2222222222222222
f8a9086d5c008ead038dd0d06880378a5c7b56a6ad24006eb4b0344b54808c8d,0.0
0534d6717a3279b515f77493141e5939c80038e8b53babbaace6ef8ab8264422,1.0
a6327e20ba6b5ae7efeeb2f817808d9eea9645556c360015e5c8dc99c983de8e,0.0
25a9d673e5d48b4da0a312a7efeb1da214bd6e3745ac3e282b8b22c8f5a0026b,0.0
c1ac798496b5c0034f0ab238c6bad95d836ae0fd84778bad32a22075d46ad4bb,0.2222222222222222
f15bfdbad03e63a955e67843052aebc924fed502feaf9a845e5fa64a6d89a20b,0.4444444444444444
81397d5967a207177e191206923fa9de2c86f47ef3cad6753e53c8ef898f7cf1,0.0
1e85e14c5b8d94d319e4d111cee719b00769d11d69d01cb0760aa5974ea0fe17,0.3333333333333333
bf5648c4de4e2f3461d82c2170e6d53441b0ea1bcd074b951799e44ed7daa4bb,0.1111111111111111
7d4f9452b694cf41c43c74da0a207b4689adbe9b2c8fca90cba620bcec9d588f,0.0
5b39bad8406d07b1dee9bd8b1add052eae448884b746aa54a7fe54a61783244c,0.2222222222222222
b8abed14d818ee912e78d58ebbd523234b42eeb6acff26db7eaa76e573caea2e,0.4444444444444444
89851428dfb9338d776b415465ff778e5b1f832cae783a82ef00854517ba78f2,0.5555555555555556
e6516fab2938279e52e0dfe6c8229671f1287045a8ca2045c1a72b80b12f34d5,1.0
cbc40a6dcb8a264363a1c27d8ac1225e76d645f5e7de6b44a796f96053f73be0,1.0
c1450f854b61d9c4910f9b8aea2269950409c93b9e987bd6b9cedde2e4d6f4fd,1.0
ed54c1770041ce3a039450d77235849b73835ca4f7c16a8e676a045def1f110a,0.3333333333333333
99dd22ee02937ae8e087ae76f5025fb9166294da013987d5ddd66092f1b496d7,1.0
6039bdc4fbb9f97be2a7dc1325ea7d5127f1e88975654f24b3917c16e2e17c01,0.0
dfc219a73d00016aaf040b5387d0f01484f4993b8c3217e5ff325add8646e3ba,1.0
ddd0bba4805e15a37d49c93abb55182123b0ac8c5767a0424bff4e593c524162,0.6666666666666666
5ee94da73858588db71b4900d03a94a027f1fb0029d8a9e1afe17cddeda5e13c,0.5555555555555556
55612eae92fc5c7caf94047aefcf1a6b1c6b786a2dda939d4746578608db44f5,0.0
06125a4715670b153db60b837ddce9d617d6a5aa1f42d86c5b55c63865180c81,0.8888888888888888
82cca50c093cfbaefff262d75fae5f7bdbbe52ad67b262748e491c3a806fafec,0.2222222222222222
74c47cc9cfcee68e57ca0b6058abddd678a66eedf4f853f7862ff08a21499103,1.0
6e037d0c81ac88dc188c9f22cfbf0701180c1660ee62160b285ed734dd30a6d3,0.5555555555555556
a123cb027923d4394cf82bf1d7e7ba116e3e47cb92686da486d4da57078d0553,0.6666666666666666
2e35daffaa87d20dbe70601f9157400b03efbcfd152276b6bdff8a7b7be5e7f6,0.0
a77ff21431b237f77c9d4d7becaa828a15d9756f0d5bc06f948e764c64755693,0.3333333333333333
dea1b836e43adf902fe446527973f5f65b764ad3453004d16c9538c0eb453de6,0.2222222222222222
b2a46698ef55f170e882b528eaa6e1cb883ea638cf391ed651178db360f29358,0.0
bdf2953049231e51a67b99f2179e118b18b6f94a8ea7f031be1e798babcee6e1,0.0
06d143fa9d06ee07720a693b8017486d73f59a7a764590b1db6434218b294719,0.4444444444444444
17edddd9c95626fccde26dd13de9ffc941cf0d4a4b455d4f855129a80c3de209,1.0
0459d12797dbe8030bb1caaa8ce1590b5845cc62ba5cb7636062b55909f51a3d,0.0
0d7bec7adc59c81cc183be9203ebd271e20da67c1d9ad2964d20e741eb1552b6,0.0
612be1a1d049c26eeb8c7d55c216b504384520b5c16efdaee7f11e7f47a6c130,0.5555555555555556
adbf811bfc0322491e707f254e0fe8e7b8074f704d2d9b5029751b6d72a65fe2,0.0
baf2eda056391057d766a280ddfeff3993384006f77b258b1f816135f53c9826,0.0
c8510a0e286feccade40e16b66b54ffc162eef09f6b2771e5007d9dadcec79f3,0.0
6000776f474608a0acbf7569d8a9ace414cb0cef1eb022af30cac631295fe2d1,0.0
71a38720f4bfb2805e002eeb3a95616ff67f8468d91f01d4668c0692b5bed89c,0.0
47ef367b14c774a6c8e76a8bce56eb74854b537bf350c9b8306819c687b22ea1,0.8888888888888888
68b55ca61b77da416e1fd3d02b32b7482878d1d2740557753cb39e7247a562ad,0.4444444444444444
4db7acc570d6ec44466dacbcdddc41200fc3a502308c9d0530700b91db7dbb31,0.0
69c8a45ff749946bee9f99a9e3a2e1ea4e31546637607d226460b409584e219d,0.0
0c3984a9eb4444ba4a3bb72a55975d28e4079a3fa1cbfbad88b35788d6e8e252,0.0
b2793c3af4f82f6a4eb2913a584c770d4636785e78114e262a2040e0c90bdedc,0.2222222222222222
74637badef666e64809d9b5344b3c4e2f233efc8283ce8bcdb64ddda4d5442b1,1.0
654b7016cd70c914f3ecdc933909132f9b534dceb92a81f4608ffbcaa1879de6,0.0
9c539616fbb84e7ef2e9b9775375f07e7ffad8d8ce4a4606aa2863d178cc4022,0.8888888888888888
80c1ff5a8b4130308f6703b09231cbf271e68cbd9b5563a71a47e1994503b1fe,0.7777777777777778
7558de398422bda8f1ee03f12597b20e43a72358c9061d63b7e442ec2d0c0628,0.4444444444444444
c1eeabc364bd2cd153e9d4bf553580df07e7a58d639380d0fcf83a906555e22b,0.3333333333333333
eee080bb5820c00f40a44c02b15ef83c19dcfea7903a21d2538925044e8ec54c,0.0
f7744b90019d921b9008400b6ab902657ca89a31625cc70cd7a497770dc53005,0.6666666666666666
0e5c1c7fe0dbb742beff8300bfc5a6d63a32c6497759a160b42fd64ab759b06a,0.6666666666666666
9454cab769a9acb7967563a9f4850b278b92875a853468bbcd07659a85d37026,0.0
366dd64fa90e46a141587c9c9dbc71a657aa0f9aaad7e38e2233361d461f0f91,1.0
2d8b3668e3300e2c24747890c71fea203a4b6029bb0709da8e7958ab63a15c6a,0.0
03cbd16edc7db4fcbc1dafa3c0dc55ede90c75383719579131d2171e3b6abf8e,1.0
5fb86d25fb0b64ca88c8b03e094f28b64981d94be9e743061e3779d4bca66f2b,0.2222222222222222
a07e21e80407752f76c96b91039c30760b0095681d4482542c94dfec6a8b8560,0.1111111111111111
0bf70c0e0c20595d642a920e75918362a4ae1b691a70243281917839c973fa23,0.0
52fb21060654b59a67ba90e7a129d2d1579e04b6f2d2b491db2e7f82a0fabf85,0.3333333333333333
61464a131db4d7c9787af248663137373f84efcbcd282bff6fc294cb66f883e5,0.0
7ce73604e74560839602ac2940235acaee279b2777350955c63e0f17c094dd1b,0.3333333333333333
f4a0512166c15602fad6b0e45eaeafb8a2ad48e3147414a1959b99260462e540,0.0
b8229b6650567abc5bcb18944c144ea3d7a1948b42d165eea995cf0ca936d2f2,1.0
6a7b593e913a6e23f4e5a1c767e220a88a292649c4ce3ae161ee30f35be9addc,1.0
dc18f2f8cb8f54dc605f9445f597845cdcd024042652105e02c5510e6410ce9f,0.7777777777777778
870ca7356f6f1302b13f07bf0dbe0dafe8b17a1e2a2d606cf684363fb94859b9,0.3333333333333333
f6cc06c5c20f998a5e28976ab7e65227eff287f1ea377c8189fc92ab990288f4,1.0
0d7051e9e46db36dd1928a040af54a9165cad7c1fce1d4e37a7efc944da4c7e2,0.7777777777777778
1e7ba9e82104746d9487ac52495bc10c120cb07b17785aac267d68a194efb244,0.0
9f306950af855e8b041b635d3340868fcee4b454c6fe2f2ee38665e82d2df85a,1.0
131c03260efe0c1b9a45b7151d9d2da3ad820a9c44c79926a6e45e08b901c772,0.5555555555555556
1fda325d112afd2bb49060c56423923ffe31e1afe257826f34d659dd1bbbe3ef,1.0
ac32772a45d8c35ed1a6941107f4f39e4163b87da2e4f73a679b16dc3cd82497,1.0
bc2e5db863850ec10edeaacdb911a5d19f995311340a7717147bcea42a493119,0.0
0e8c35787e9c98ffe1605ad33525d823969f1ced1a13574465535d8e45b606d6,0.0
2d7528234769c115b2ab460bc12f8f12ad8bdb537ed6c5cb826d67ff81f6e6a4,0.7777777777777778
4e701fe7aee3836c5c31c50271295b162f7fb59900d24bf7b8aac78a2bf70f74,0.6666666666666666
08fc66d4e1789c9dcb5e093f808a8c5487b26da02addb329939d155f5ddd3a1e,0.5555555555555556
ceee8bf87e8a3cb189fc0349a20c8a0c7fa3b407579d7444a07c73a1d0e686b8,0.7777777777777778
1aa74ffe6e2ead56fec37618a285b1614604c5aad2c7f67352f40736f0e9767c,1.0
96d8b66011bc309fe38e26c222d36355f70c6af6f7006656a0bdbeb36b01da29,1.0
b2f42e6b71e06d7e31e1ba6eb294bb65de25b073a60883779f5a381745caf64f,1.0
5ba391659c97b5bb35ed5188c676355548c68549272fb2b79723f5a158fd261a,0.7777777777777778
c2886d0a18c1b579a9fbb7be11fb8bcab30fcd5a222e14a90d5bb8304e589d8e,1.0
86616367a449982fb9b6aaa4a4c4806b8bc30ee65bd8f4809acb61e4ceb1d2b3,0.0
a870975a267a98f03ea36d0d948ace5de2a3d774472cd629094cdced0ec5729f,1.0
91ea08f85a1343984f387ce63e59e37d1d95d0ddde39cd65a8c948a874f87e67,0.4444444444444444
ce1e358fddaa448540a218bb12e8be1e443cda2d2480d628166b709a13b90e62,0.0
b11952f43d0ad66f3ce79558b8c5dd43f30866158ed8348e3b2dae1bbb07701b,0.4444444444444444
c1d536b713c8ce89c7f608f128973a95441d8442b5da9e9fc6574661b9722ab2,0.5555555555555556
2172234c0668d4ada16769992038f20106d50f8c0ab6d0eb569ed9e36078dfe6,0.2222222222222222
b88ff2b96ac3b4d21bc9dee1ae2b49c33a4f4beb6d7e740d929f399571611557,0.0
30bbb0d14614eeb676974e0a76ae170eaba66f61cbf45690e5836b54b5d2bb5f,0.6666666666666666
4d3462f0b78fca2bb0f5ac381b17e1d1bdc3e1c8a912a5cc4816c1fd7c29ac7e,1.0
0afec46003da7611c4aa49af58574ec7977a6152231996e85cdb27ac051add05,0.7777777777777778
76657e96a6456a7672205e70a01393087efa05597c30e422150304b3296af055,1.0
a3c3a486b95f4c5cd8470dc663e444b68f760235695243ef0123b146d57a8c32,0.0
1ffcf41ca99ff04175c73c126b93e564a3ecf6695534f8e86f84b7677c31d63c,0.0
57972849560b61d59916b84177cf6a32e04c517c542643c2e111927690279583,0.1111111111111111
17b421b7989e5307629e6d2bbb05e2307bc5bb8e68f56bb9f4ae8fa9add33549,0.0
55274789b9f2c6817e8611ad2a87dc553436b158ff962c907daf9bd547d75c0e,0.2222222222222222
09d4b6826d42d3924e0f9e612ed8ff56fa3cd532bb46f2f7b65f70b093046647,0.8888888888888888
2f2a5db58f0344734e1a23cfec378cbe6bc4436784b6c8076faa7ba1de8d1649,0.5555555555555556
71e442635a78d1ea4254caa2915c35361abe87193f0d7a86059a9cb136520bcf,0.0
6147f592b776e0dfee96ed64a0bc403f8c3e2b192096172ba74cdea6c0b4f50e,0.6666666666666666
c1b4b87bfdd5de5d612d958ba04249f27875ec325e66883db79f83222222c882,0.0
f78c95d45627c79b544172ab9999da9e43f71ea4bef217202c0ab4adca9bc38c,0.0
e2aac0e2b85ad49fa26e8a6a4542ac24ee8a5c77afd1806d6bb8dedaf7daeadf,0.2222222222222222
a0315b84d0b4dca249e686a18f9bb4732fefee022aee8b768ca05f67936f0491,0.0
b951dfd4e6c3039681c5bd32be381fe2c1c40799902c518e9487dee54974527e,0.0
22c3da8d3737a937658f0cd77a31d8b793995dd7a03766ee2a9046caee95126c,0.0
369af92a747953844ef188d1963b2e9646fc1284d2ba477bdd9157dbd3053973,1.0
b477147b218117b9420e07444c5f00da4bcb3ca1b4f2876ce259def7176e9d6d,1.0
05ed4b74d3666e4be862cdd548d8e75278be3793f947f03b9da208680d0093c4,0.7777777777777778
4e2db1a9e3f29beba014562a2e30bb0dedaff09416eef8662a1d26d5706e5cf3,0.4444444444444444
2461a678537c3e517a2b295b7db1f6688fcc670db5b388da611f850d7fc56991,0.8888888888888888
cf6885107fc29c8707760a74a76f63d981bfbeb212c02029c5f045c7c1f02d42,0.3333333333333333
df25a074cd1d520b6bdf8f1af13a05a5ec07173bc121b661b730ba1145dbedb4,0.2222222222222222
51cabe25b72619e8500924d3a2b154c4656102bb5fa92cfd88b149358e267805,0.3333333333333333
5f75c4833e71d489d22b4787192d0caec60b57be06e1c5407f360609c83fc2d1,0.4444444444444444
64d593e0ccb91226df535b28b9333063dd3f9d906384f8ec217dab335bd47248,0.2222222222222222
065b3ff200b88aa92014f59f83c23e3ea96b40eca9dbcc7e1ec2001eb328c84b,0.1111111111111111
558faa8c0e9af93fccc86bdbadbb0a62523c486867502f05377b1119f0975214,1.0
ec7945bfaf26038377a9058d2e1171211302859a42b00a83557f8e48ba5bf97b,0.7777777777777778
d206851bd55b61bdb2df605a560e9d7a03cc277a91ed8a1d4cfb461272aa7b47,0.2222222222222222
930e4a2e2e8457c80259567c756c5551f1deaf6935d978b1be3fbf577ac64b97,0.7777777777777778
2a6affdb95de4f90ef764cc95dfa8dcba6b47978a13ffd4ace0acb47d9bf9e49,0.0
1e88e185fd75912c83ce1e153801a6e25f81977fc979153735c1aa3bc37f8261,0.1111111111111111
307bca9a514b1e5038926a0bafc7bc08d131dd6fe3998f31cb1e614e16effe32,1.0
038ac63501bf25bb73bc1789197127776b917edf738d822c56a9eb1025f3b62d,0.1111111111111111
73dec182ed72910c5c777cfed1a226e0a7753bf1a888a6820546ee4d298423dd,0.2222222222222222
edc5b993af6ec3e7e65c1dfa7bea55a7771f90b56f3853bd5da0b4ab4e0b53dc,1.0
3d98ac2d486a63f5b91f9408b173ea20da3cbb9610db57602d522e3ed1365817,0.0
abcf6e1f187086dde405eb2dc36135f3e839ec82556a0ee2ea46814fe6a3efca,0.4444444444444444
2646e5f89e5e459c4c73ad6095b6ab80b2e929b4d9feb5fc3978eded4ecb9483,0.7777777777777778
fe0c46abd359dfc49147ae82cf94e4d2547bf5a646bedc76d895d81411be0992,0.2222222222222222
7a1fa277bc105bcfd487ca1bb7cc01ba1ad5cab835903eee45d509f9c67d6656,0.0
e18f6bee3941c9fd8d5012496930ae970c760abd3d1fc82a1cdf62e76e8081df,1.0
2d1ddb7f9418f2d51f9211f102fe4edd2a5b8de8cd99fc2d77435f9652f0c5b0,0.1111111111111111
4057894ec94e1fcd4df68ccd6b5ce9ca83ba72fac76170fb6cd6d6c8d59ed923,0.4444444444444444
317791930ddb9421d726d5c0252080771ecfd3cea6b8c42a64fe3bfd493d90eb,0.1111111111111111
a1e814427943a14badd6c2e591a19e4e9ac867b88808f7f76b1d3dedeafe3156,0.7777777777777778
a1ce147366764d303a2b81f0ae7a7ca49430165ab58082dec466f9fc8521eeb7,1.0
c32616f4915f9bcb1a20ef6a03cb9ae7146bdd80e43ad506eaf63ef91185e3b1,0.0
4a346b86695ddc3b5d7db5e56ca6ac64933834bdc717e90815c699838599bf2e,0.0
